fichier,siren,cloture,nom,ville,label,total_produits,resultat_exploitation,resultat_net,fonds_propres,tresorerie,emprunts,total_bilan,subv_pct,masse_sal_pct,fp_bilan_pct,etp,cac_certifie,statut,cac_certification_qualite,concentration_financeurs,notes,input_tokens,output_tokens,cost_usd,error
753758580_31122022.pdf,753758580,2022-12-31,ASSOCIATION DU CHANTIER STAINOIS D'INSERTION,ETAIN,0,768081,15652,27823,363999,279309,0,437739,72,73,83,23.6,true,excedent,certifie_sans_reserve,,"Association d'insertion par l'activité économique en bonne santé financière avec un excédent de 27 823 € et une trésorerie confortable de 279 309 €. Les fonds propres représentent 83% du bilan, témoignant d'une grande solidité financière.",35507,339,0.11161,
327167474_31122024.pdf,327167474,2024-12-31,Association Centre social LO SOLAN,MOURENX,0,2468052,-182809,-128965,763985,501548,14056,1236858,48,73,62,,true,deficit,certifie_sans_reserve,,Déficit net de 128 965€ dû à un déficit d'exploitation de 182 809€ partiellement compensé par des produits exceptionnels. Situation nette en baisse de 913 153€ à 763 985€.,29215,314,0.09236,
334750528_31122024.pdf,334750528,2024-12-31,RELAIS JEUNES 77,TORCY,0,4435036,-7317,35006,1073556,1099637,241730,3364130,25,39,32,,true,ambigu,certifie_sans_reserve,0.58,Déficit d'exploitation de -7 317€ compensé par un résultat financier positif (+32 836€) et un résultat exceptionnel positif (+15 225€). Bonne trésorerie disponible (1 099 637€).,37080,323,0.11609,
538055781_31122022.pdf,538055781,2022-12-31,FEDERATION NATIONALE CAMI,,0,3178489,232356,231783,855397,1979183,277551,3340256,22,68,26,45.0,false,excedent,,,Provision de 30 000€ pour litige prud'homal. Produits constatés d'avance de 1 281 455€ représentant des fonds non utilisés reportés en 2023.,39806,300,0.12392,
398041442_31122020.pdf,398041442,2020-12-31,A.P.A.J.H du Val d'Oise,TAVERNY,0,,,,,,,,,,,,false,,,,Document incomplet : rapport spécial du commissaire aux comptes sur conventions réglementées uniquement. Pas de bilan ni compte de résultat. Seule information : rémunération globale des dirigeants salariés de 1 402 919 euros.,7193,297,0.02603,
393723275_31122022.pdf,393723275,2022-12-31,LA SCENE NATIONALE DE SETE,SETE,0,3886421,-220669,-115903,-54820,76066,1565,1181086,68,49,-5,33.0,false,deficit,,0.68,"Résultat net déficitaire de -115 903€, fonds propres négatifs de -54 820€. Structure en difficulté financière malgré un niveau élevé de subventions publiques (68% des produits).",57529,313,0.17728,
380425967_31122022.pdf,380425967,2022-12-31,Union Départementale des Associations Familiales de l'Aude - UDAF 11 ASSOCIATION,CARCASSONNE CEDEX,0,3777783,113374,115626,1628385,2280403,153094,3203554,97,71,51,,true,excedent,certifie_sans_reserve,,Forte dépendance aux subventions publiques (97% des produits). CAC certifie les comptes sans réserve.,29215,311,0.09231,
442213955_31122022.pdf,442213955,2022-12-31,UNE TERRE CULTURELLE,Marseille,0,2012203,-12305,99377,573621,1178594,0,1729167,32,26,33,,false,ambigu,,,"Association spécialisée dans les échanges interculturels. Résultat net positif de 99K€ malgré un déficit d'exploitation de -12K€, grâce à des produits exceptionnels (913K€) et financiers (845€).",19777,313,0.06403,
775628522_31122024.pdf,775628522,2024-12-31,LA NOUVELLE FORGE,MONTATAIRE,0,45127561,-848966,-1124530,30589310,14161616,8022159,52421379,91,66,58,544.67,true,deficit,certifie_sans_reserve,0.97,"Association médico-sociale avec 4 pôles d'activité (sanitaire, enfants-adolescents, adultes, Somme). Déficit 2024 de -1,1M€ principalement lié à charges exceptionnelles. Fonds propres solides à 30,6M€.",63821,337,0.19652,
502857253_31122022.pdf,502857253,2022-12-31,ASSOCIATION INITIATIVE ET DÉVELOPPEMENT EN ENVIRONNEMENT,MAYENNE,0,594405,61209,61209,342201,233127,1449,554923,50,73,62,1.36,true,excedent,certifie_sans_reserve,,Association labellisée Centre Permanent d'Initiatives pour l'Environnement Mayenne. Forte amélioration du résultat en 2022 (+61 209 € vs +40 139 € en 2021) avec une trésorerie solide.,30788,324,0.09722,
419874573_31122023.pdf,419874573,2023-12-31,Association PROSES,MONTREUIL,0,2191592,-6046,111809,1135417,1362084,981,1768223,29,64,64,,false,ambigu,,0.58,"Résultat net positif (111 809 €) mais résultat d'exploitation négatif (-6 046 €), compensé par résultat financier (9 546 €) et reprise de provisions réglementées (12 600 €) en exceptionnel. Dotation ARS de 1 269 208 € représente 58% des produits.",68072,339,0.2093,
341607612_31122024.pdf,341607612,2024-12-31,A.G.L,ROUEN,0,850927,0,13121,212052,677660,0,0,77,44,0,8.37,false,excedent,,,"Forte augmentation des disponibilités (677 660 €) et bonne santé financière. Subventions représentent 77% des produits avec plusieurs financeurs publics (FSL, IML, AVDL, etc.).",19777,299,0.06382,
350999660_31122021.pdf,350999660,2021-12-31,Emmaüs France,Montreuil,0,20799835,2033987,2036003,6618149,10280826,366376,21124499,8,25,31,75,false,excedent,,0.82,"Mission de présentation (pas d'audit). Forte mobilisation fonds dédiés générosité publique (4,9M€ utilisés). Aides financières versées 8,3M€.",83595,303,0.25533,
478276983_31122023.pdf,478276983,2023-12-31,P.L.I.E. DES SOURCES,CANEJAN,0,416456,2458,3665,154753,1360,29135,341205,99,77,45,7.0,true,excedent,certifie_sans_reserve,0.47,Association en bonne santé financière avec excédent de 3 665€. Forte dépendance aux subventions publiques (99% des produits). Provision pour indemnité de retraite de 6 013€.,33934,318,0.10657,
777306283_31122024.pdf,777306283,2024-12-31,Association Diocésaine de Montauban,MONTAUBAN,0,3556746,-36773,351237,8297631,1997434,115315,9622540,0,33,86,,false,ambigu,,,Déficit d'exploitation de 37k€ compensé par un résultat exceptionnel de 384k€. Forte amélioration des reprises sur provisions (157k€ vs 11k€).,10316,302,0.03548,
350999660_31122024.pdf,350999660,2024-12-31,EMMAÜS FRANCE,MONTREUIL,0,23468808,2625544,2585852,13269929,14703921,574529,32833390,3,32,40,89.6,true,excedent,certifie_sans_reserve,,"Association fédérant le Mouvement Emmaüs en France, forte hausse des contributions financières. Sept dossiers de legs acceptés non valorisés au bilan au 31/12/2024.",62248,311,0.19141,
328732243_31122021.pdf,328732243,2021-12-31,TRAJET,REZE,0,10431357,-81467,-88853,1533789,1295602,1624351,5973708,64,47,26,,true,deficit,certifie_sans_reserve,,Déficit de -88 853€ lié au contexte Covid-19. Reprise de provision URSSAF de 15 959€ suite à décision favorable du Tribunal des Affaires de Sécurité Sociale en février 2021.,29215,311,0.09231,
781758917_31082022.pdf,781758917,2022-08-31,OGEC DU BASSIN D'ARCACHON,GUJAN MESTRAS,0,4674769,359085,495276,2865273,2024260,2520969,6609921,13,44,43,55.38,true,excedent,certifie_sans_reserve,,Travaux de rénovation école Sainte Marie achevés (490 000€). Travaux en cours chapelle Saint Elme (128 000€) avec emprunt d'1 M€ non débloqué.,30788,324,0.09722,
430223321_31122023.pdf,430223321,2023-12-31,Association IPAMAC,PELUSSIN,0,437874,4257,7059,111523,182544,0,217098,95,85,51,,true,excedent,certifie_sans_reserve,,Association Parcs Naturels du Massif-Central en bonne santé financière avec forte trésorerie. Dépendance très élevée aux subventions publiques (95%).,26069,295,0.08263,
334955598_31122020.pdf,334955598,2020-12-31,Association AGAHTIR,ST ANDRE DE LA ROCHE,0,10132695,674542,678611,11244293,9837707,0,12836413,93,95,88,22.0,true,excedent,certifie_sans_reserve,,"Association gérant des établissements médico-sociaux. Situation financière très solide avec 88% de fonds propres et une trésorerie très confortable de 9,8 M€. Dépendance importante aux subventions publiques (93%).",85424,324,0.26113,
775887557_30062021.pdf,775887557,2021-06-30,FEDERATION DEPARTEMENTALE DES CHASSEURS DU GARD,NIMES,0,2713964,154768,94648,3162072,2469400,0,3854056,11,33,82,,true,excedent,certifie_sans_reserve,,Association en bonne santé financière avec une forte trésorerie (64% du bilan) et des fonds propres solides (82% du bilan). Résultat net positif de 94 648€ en hausse par rapport à l'exercice précédent.,52810,328,0.16335,
782815559_31122021.pdf,782815559,2021-12-31,AIDE FAMILIALE POPULAIRE,Marseille,0,1753055,103544,97897,904145,780345,274179,1394654,31,71,65,,true,excedent,certifie_sans_reserve,,Association de services à domicile certifiée sans réserve. Bonne situation financière avec 65% de fonds propres et forte trésorerie disponible (780k€).,29215,298,0.09212,
493470579_31122022.pdf,493470579,2022-12-31,ANIMA INVESTMENT NETWORK,Marseille,0,1969459,21983,17378,364934,1381128,0,2096555,81,51,17,13,true,excedent,certifie_sans_reserve,0.3,Association certifiée sans réserve par le CAC. Déménagement du siège au 13 rue Francis Davso en janvier 2023 suite à des problèmes d'étanchéité des locaux.,30383,308,0.09577,
494164148_31122022.pdf,494164148,2022-12-31,Association Pimms Médiation Rennes,Rennes,0,1525535,-69169,6270,660207,772236,0,1103621,15,69,60,39.0,true,ambigu,certifie_sans_reserve,,Résultat net positif (6 270 €) malgré un déficit d'exploitation (-69 169 €) grâce à des produits exceptionnels (73 545 €). Forte trésorerie (772 236 €) et bonne autonomie financière (60% de fonds propres).,43372,336,0.13516,
305832586_31122022.pdf,305832586,2022-12-31,Association Chiens Guides d'Aveugles du Centre Ouest,LIMOGES,0,1205918,171910,202874,2629005,2144260,0,4194462,2,52,63,11.0,true,excedent,certifie_sans_reserve,,L'association affiche un excédent de 202 874 € avec une forte dépendance aux legs et donations (53% des produits). Une procédure judiciaire est en cours suite à une radiation par le Tribunal de Grande Instance pour un legs contesté.,71686,329,0.21999,
924076474_31122022.pdf,924076474,2022-12-31,FONDS DE DOTATION TVK,Paris,0,20000,3613,3613,11089,8533,0,16489,0,0,67,0,true,excedent,certifie_sans_reserve,,"Fonds de dotation créé en 2020 pour promouvoir l'architecture et l'urbanisme. Géré par des bénévoles, les charges d'exploitation sont principalement de la documentation et des honoraires (16 387€).",22923,309,0.0734,
