siren,nom,ville,code_postal,departement,date_parution,date_jugement,nature_jugement,famille_jugement,bodacc_id,nom_officiel,nature_juridique,tranche_effectif,activite_principale,categorie,etat,rna
447891482,ASSOCIATION DELIRES D’ENCRE,,,31,2024-11-21,,Jugement d'ouverture d'une procédure de sauvegarde,Jugement d'ouverture,A202402252453,DELIRES D ENCRE,9220,11,82.30Z,PME,A,W313000685
402542534,Association DEVELOPPEMENT PEDAGOGIE INDIVIDUALS,Paris,75020,75,2025-08-16,2025-07-29,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202501562153,ASS DEVELOPPEMENT PEDAGOGIE INDIVIDUALIS (ADPI),9220,NN,85.20Z,PME,A,W751121548
514394857,ASSOCIATION INTERVALLES,Vivonne,86370,86,2024-11-17,2024-10-22,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202402222908,INTERVALLES ECOLE DE MUSIQUE ASSOCIATIVE VONNE ET CLAIN,9220,11,85.52Z,PME,A,W863003651
818454969,ASSOCIATION POLE ALTERNANCE FORMATION,La Clayette,71800,71,2023-11-19,2023-07-06,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202302232338,POLE ALTERNANCE FORMATION,9220,NN,85.59A,PME,A,W713004007
453621492,ASSOCIATION “LES COLERES DU PRESENT”,Arras,62000,62,2024-12-31,2024-11-28,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202402523056,COLERES DU PRESENT,9220,01,94.99Z,PME,A,W621000344
331118968,ASSOCIATION MAISON DE L’AMITIE,Albi,81000,81,2024-06-13,2024-05-14,Jugement d'ouverture d'une procédure de sauvegarde,Jugement d'ouverture,A202401132414,ASSOCIATION MAISON DE L'AMITIE,9220,12,88.10A,PME,A,W811002204
824972665,TOUS TES POSSIBLES - ASSOCIATION LOI 1901,Nancy,54000,54,2025-08-14,2025-07-29,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202501551763,TOUS TES POSSIBLES,9220,03,82.99Z,PME,A,W543009505
418376760,ASSOCIATION FROMAGES & PATRIMOINE,Ambert,63600,63,2024-06-20,2024-05-29,Jugement d'ouverture d'une procédure de sauvegarde,Jugement d'ouverture,A202401182581,ASSOCIATION F ET P FROMAGES  PATRIMOINE,9220,01,94.99Z,PME,A,W631000268
334959012,ASSOCIATION EURINFAC,Tours,37000,37,2025-08-13,2025-07-07,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202501541313,EURINFAC,9220,11,85.59A,PME,A,W372006607
422279018,Association FORMATION ROUTIERE,CABESTANY,66300,66,2024-10-20,2024-10-10,Autre jugement prononçant,Jugement prononçant,A202402042953,ASSOC POUR LA FORMATION ROUTIERE (AFER),9220,02,85.59B,PME,A,W662003660
852660075,ASSOCIATION KARA PRODUCTION,Paris,75012,75,2025-08-12,2025-07-03,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202501532964,KARA PRODUCTION,9220,NN,90.01Z,PME,A,W452017515
829279512,ASSOCIATION DARADJA,Paris,75018,75,2024-10-18,2024-09-30,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202402033195,DARADJA,9220,01,94.99Z,PME,C,W751237330
851351551,Association LA COMPAGNIE GENERALE DES AUTRES,Paris,75020,75,2024-10-31,2024-10-10,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202402122558,LA COMPAGNIE GENERALE DES AUTRES (LA CGA),9220,01,94.99Z,PME,A,W751252184
351267075,ASSOCIATION ABEILLE MACHINE,,,94,2025-08-12,,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202501533035,ASS HANDICAP ET DROIT DE VIVRE (AHDV),9220,NN,88.99B,PME,A,W751080246
912727039,ASSOCIATION FAMILLES SOLIDAIRES MEURTHE ET MOSELLE,Nancy,54000,54,2025-05-02,2025-03-14,Dépôt de l'état des créances,Avis de dépôt,A202500852489,FAMILLES SOLIDAIRES MEURTHE ET MOSELLE,9220,01,88.99B,PME,A,W543015371
421649591,ASSOCIATION EMERGENCE CINEMA,Paris,75009,75,2025-08-12,2025-07-03,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202501532963,EMERGENCE CINEMA (EMERGENCE),9220,NN,59.11C,PME,A,W751173668
511470452,ASSOCIATION TRISOMIE 21 NORD,Dunkerque,59240,59,2025-08-10,2025-06-27,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202501524040,TRISOMIE 21 NORD,9220,01,88.10B,PME,A,W595010852
493147987,ASSOCIATION ORLEANS MOTOR CLUB,Orléans,45000,45,2025-01-28,2025-01-10,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202500193407,ORLEANS MOTOR CLUB,9220,NN,94.99Z,,A,W452001075
820507549,Association JUDO CLUB PORTES ILE DE FRANCE,Freneuse,78840,78,2025-08-10,2025-07-08,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202501524210,JUDO CLUB PORTES ILE DE FRANCE,9220,NN,93.12Z,PME,A,W781004827
880914809,ASSOCIATION DU CENTRE DENTAIRE 4 SEPTEMBRE DENTALPLAN,Paris,75002,75,2024-03-22,2024-03-06,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202400582407,ASSOCIATION DU CENTRE DENTAIRE 4 SEPTEMBRE DENTALPLAN,9220,11,86.23Z,PME,A,W751255384
843202987,ASSOCIATION DU CENTRE DENTAIRE ROME Sigle : ASSOCIATION CDR,Paris,75008,75,2024-03-22,2024-03-06,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202400582409,ASSOCIATION DU CENTRE DENTAIRE ROME (ASSOCIATION CDR),9220,11,86.23Z,PME,A,W751246257
522466267,ASSOCIATION POLYTECH’ EXPERTISE,Orléans Cedex 2,45072,45,2025-01-28,2025-01-10,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202500193408,POLYTECH'EXPERTISE,9220,NN,94.99Z,PME,A,W452009690
430405985,Association COMITE REGIONAL SPORTS POUR TOUS CENTRE VAL DE LOIRE,Olivet,45160,45,2025-08-08,2025-07-03,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A20250151539,COMITE REGIONAL SPORTS POUR TOUS CENTRE VAL DE LOIRE (CREPMM),9220,02,93.19Z,PME,A,W452001943
829452200,Association MASCARADE RECORDS,Lampaul-Plouarzel,29810,29,2025-08-07,2025-06-16,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202501503455,MASCARADE RECORDS,9220,01,90.01Z,PME,A,W291008650
438544207,ASSOCIATION LES EDELWEISS,Voiron,38500,38,2024-12-04,2024-11-14,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202402343775,ASSOCIATION LES EDLWEISS,9220,21,86.10Z,PME,A,W381013206
775644677,ASSOCIATION ATELIERS D’APPRENTISSAGE DE L’INDUSTRIE,Vaulx-en-Velin,69120,69,2023-05-25,2023-04-11,Dépôt de l'état des créances,Avis de dépôt,A202301002105,ASS AT D'APPRENTISSAGE DE L'INDUSTRIE,9220,12,85.32Z,PME,A,W691058134
483454591,Association ENTENTE SPORTIVE UZES PONT DU GARD,Uzès,30700,30,2025-08-06,2025-07-03,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202501491399,ENTENTE SPORTIVE UZES PONT DU GARD (E S U P G),9220,NN,93.12Z,,C,W302001491
408761005,ASSOCIATION GPT ENTR INSERT QUALIF HOTEL PLEIN AIR,La Teste de Buch,33115,33,2025-08-05,2025-04-11,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202501484003,GPT ENTR INSERT QUALIF HOTEL PLEIN AIR,9223,11,78.30Z,PME,A,W336003217
478692080,ASSOCIATION TRAIT D’UNION SOCIAL - GROUPEMENT D’EMPLOYEURS MUTISECTORIEL (TUS-GEM),Sainte-Rose,97115,971,2025-08-05,2025-06-23,Jugement de conversion en liquidation judiciaire,Jugement prononçant,A202501484318,TRAIT D'UNION SOCIAL - GROUPEMENT D'EMPLOYEURS MULTISECTORIEL (TUS-GEM),9220,NN,78.30Z,PME,A,W9G2002867
339038721,ASSOCIATION CROIX MARINE DE LA REUNION,Saint-Paul,97460,974,2024-11-02,2024-09-16,Autre jugement prononçant,Jugement prononçant,A202402132817,CROIX MARINE DE LA REUNION (CPTCM),9220,21,88.99B,PME,A,W9R4001239
514816248,L’ASSOCIATION SERVICES ET ACCOMPAGNEMENT - ASA,Sainte-Marie,97230,971,2025-08-05,2025-05-27,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202501484313,SERVICES ET  ACCOMPAGNEMENT (A.S.A),9220,21,88.10A,PME,A,W9M2000512
888733912,ASSOCIATION GINKO OPHTALMOLOGIQUE,Bordeaux,33300,33,2025-08-05,2025-04-11,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202501484002,ASSOCIATION GINKO OPHTALMOLOGIQUE (A.G.O.),9220,03,86.22C,PME,A,W332029732
330559444,ASSOCIATION ORESSE,Sainte-Clotilde,97490,974,2024-10-08,2024-09-09,Autre jugement prononçant,Jugement prononçant,A202401954349,ORESSE,9220,01,93.19Z,PME,A,W9R1000286
822040283,ASSOCIATION CUSTOM & COMPAGNIE,Lyon,69003,69,2024-07-14,2024-06-25,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202401352007,CUSTOM & COMPAGNIE,9220,01,93.29Z,PME,A,W691090836
842648776,L’ASSOCIATION SERVICES PERSONNES AGEES MADININA,Le Diamant,97223,971,2025-08-05,2025-05-27,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202501484314,SERVICES PERSONNES AGEES MADININA,9220,11,88.10A,PME,A,W9M1007379
341026862,ASSOCIATION ENTREPRISE RHONE ALPES INTERNATIONAL - ERAI,Lyon,69002,69,2025-08-05,2025-06-24,Jugement de clôture pour extinction du passif,Jugement de clôture,A202501484214,ENTREPRISE RHONE ALPES INTERNATIONAL (ERAI),9220,NN,73.20Z,PME,A,W691063949
881881254,ASSOCIATION ADN SANTE LYON,Lyon,69009,69,2023-02-12,2023-01-24,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202300302028,ADN SANTE LYON,9220,NN,86.90D,PME,A,W691101781
378692982,ASSOCIATION DE FORMATIONS DE PROFESSIONNELS DE SANTE,Villeneuve-la-Garenne,92390,92,2025-08-03,2025-06-27,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202501473727,ASS FORMATION PROFESSIONNELS SANTE (AFPS),9220,NN,85.59A,PME,A,W922004981
488083312,ASSOCIATION NOUS POUR VOUS,Toulouse,31400,31,2024-04-05,2024-03-12,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202400682495,NOUS POUR VOUS,9220,12,88.10A,PME,A,W313005983
809262280,ASSOCIATION LA BOUSSOLE,Sinceny,02300,02,2023-04-19,2023-03-29,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202300772712,LA BOUSSOLE,9220,NN,94.99Z,PME,A,W022002230
421027848,Association ASSOC SCES DOMICILE RES JARDINS ARCADIE,Bordeaux,33000,33,2025-07-29,2025-06-20,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202501435425,ASSOC SCES DOMICILE RES JARDINS ARCADIE,9220,NN,88.10A,PME,A,W332001900
507736205,Association UNITE DE DEVELOPPEMENT DES PREMIERS SECOURS DE LA DROME,Saint-Marcel-lès-Valence,26320,26,2025-07-29,2025-05-27,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202501435348,UNITE DE DEVELOPPEMENT DES PREMIERS SECOURS DE LA DROME (UDPS 26),9220,NN,85.59B,PME,A,W263002967
812939171,ASSOCIATION CENTRE MEDICAL ET DENTAIRE DE PIERREFITTE,Pierrefitte-sur-Seine,93380,75,2023-08-17,2023-08-01,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202301572054,CENTRE MEDICO DENTAIRE DE PIERREFITTE (CMD PIERREFITTE),9220,11,86.23Z,PME,A,W931014468
402283543,Association COMITE LIAISON ACTEURS DE LA PROMOTION,Bordeaux,33000,33,2025-07-29,2025-06-20,Jugement de plan de redressement,Extrait de jugement,A202501435419,COMITE LIAISON ACTEURS DE LA PROMOTION,9220,12,85.59A,PME,A,W332002350
891053720,ASSOCIATION CENTRE MEDICO DENTAIRE DE LA MAIRIE,Melun,77000,75,2023-08-17,2023-08-01,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202301572056,CENTRE MEDICO DENTAIRE DE LA MAIRIE,9220,11,86.23Z,PME,A,W772009792
841650195,ASSOCIATION CENTRE MEDICO DENTAIRE CARROUSSEL BEAUVAIS,Beauvais,60000,75,2023-08-27,2023-08-10,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202301641121,CENTRE MEDICO DENTAIRE CARROUSEL BEAUVAIS (CMD BEAUVAIS),9220,12,86.23Z,PME,A,W601004885
888571817,ASSOCIATION CENTRE MEDICO DENTAIRE DE LA GARE,Amiens,80000,75,2025-01-17,2024-12-10,Dépôt de l'état des créances,Avis de dépôt,A202500122736,CENTRE MEDICO DENTAIRE DE LA GARE (CMD AMIENS),9220,11,86.23Z,PME,A,W802017850
894121888,ASSOCIATION CENTRE MEDICO DENTAIRE DU POTEAU,Paris,75018,75,2023-06-30,2023-06-14,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202301252157,CENTRE MEDICO DENTAIRE DU POTEAU (CMD POTEAU),9220,11,86.23Z,PME,A,W751259779
833575855,ASSOCIATION POLE SANTE AVENIR,Drancy,93700,75,2025-01-12,2024-09-24,Dépôt de l'état des créances,Avis de dépôt,A202500082332,CENTRE MEDICO DENTAIRE DRANCY (CMD DRANCY),9220,11,86.23Z,PME,A,W931016743
842796641,L’ASSOCIATION KOUD POUSS RESTAURANT D’INSERTION ET D’APPLICATION,Le Lorrain,97214,972,2025-07-29,2025-01-28,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202501435918,KOUD POUSS RESTAURANT D INSERTION ET D APPLICATION,9220,03,85.59B,PME,A,W9M2001702
779457472,ASSOCIATION CANTINE AUTONOME DES ECOLES PUBLIQUES D’UPIE,Upie,26120,26,2024-04-17,2024-03-20,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202400762956,CANTINE DES ECOLES PUBLIQUES,9220,00,56.29B,PME,A,W263003932
913475521,L’ASSOCIATION AVEC L’ASSOCIATION DÉPARTEMENTALE D’AIDE AUX RETRAITÉS ET PERSONNES ÂGÉES (AVEC L’ADARPA),Fort-de-France,97200,972,2025-07-29,2025-05-27,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202501435917,AVEC L'ASSOCIATION DEPARTEMENTALE D'AIDE AUX RETRAITES ET PERSONNES AGEES (AVEC L'ADARPA),9220,22,88.10A,PME,A,W9M1011212
429830409,ASSOCIATION LES AMIS ET CAVALIERS DU JABRON,Puygiron,26160,26,2025-07-29,2025-05-27,Jugement de clôture pour extinction du passif,Jugement de clôture,A202501435346,AMIS ET CAVALIERS CTRE EQUEST JABRON,9220,NN,93.12Z,PME,A,W263000864
850217506,ASSOCIATION CENTRE SANTE ORLEANS THIERS,Orleans,45000,45,2023-07-30,2023-07-13,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202301452055,CENTRE DE SANTE ORLEANS THIERS (CS ORLEANS),9220,11,86.23Z,PME,A,W452017409
794165472,Association ATELIER PAPIER MACHINE,Saint-Ferréol-Trente-Pas,26110,26,2025-07-29,2025-05-27,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202501435347,ATELIER PAPIER MACHINE,9220,NN,94.99Z,,A,W841002049
335322483,Association LES MUSICIENS DU LOUVRE,Grenoble Cedex 1,38816,38,2025-07-29,2025-06-05,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202501435458,ORCHESTRE LES MUSICIENS DU LOUVRE (MDL),9220,03,90.01Z,PME,A,W381008960
837527571,Association DENTA DIM - Sigle: D.D,Paris,75012,75,2023-06-30,2023-06-14,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202301252161,CENTRE DENTAIRE DAUMESNIL (DAUMESNIL),9220,11,86.23Z,PME,A,W931017063
814191482,ASSOCIATION GRAINE DE BIENVEILLANCE,Jaux,60880,60,2025-07-29,2025-06-16,Liste des créances nées après le jugement d'ouverture d'une procédure de liquidation judiciaire,Avis de dépôt,A202501435561,GRAINE DE BIENVEILLANCE,9220,03,85.59B,PME,A,W603003299
323305805,ASSOCIATION ADMR DE SCRIGNAC BOLAZEC,Huelgoat,29690,29,2025-07-29,2025-06-06,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202501435357,ASS LOCALE ADMR DE SCRIGNAC BOLAZEC,9220,12,88.10A,PME,A,W292000256
347820524,ASSOCIATION SERVIR,Belfort,90000,90,2024-01-14,2023-12-14,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202400092478,ASSOCIATION SERVIR,9220,12,87.10A,PME,A,W901000275
519189492,ASSOCIATION RESEAU INTERMED,Lyon,69007,69,2024-05-31,2024-05-03,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202401042962,RESEAU INTERMED,9220,21,88.99B,PME,A,W691072834
431700103,ASSOCIATION EQUIT’AIDE,Belleau,54610,54,2024-10-06,2024-09-16,Jugement d'ouverture d'une procédure de sauvegarde,Jugement d'ouverture,A202401942422,EQUIT'AIDE,9220,03,96.09Z,PME,A,
334820230,ASSOCIATION GROUPE POUR L’EMPLOI DES PROBATIONNAIRES,Lyon,69007,69,2024-04-17,2024-03-26,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202400763338,GROUPE RECHERCHE EMPLOI PROBATIONNAIRES (GREP),9220,11,88.99B,PME,A,W691069085
804939049,Association CENTRE DE SANTE DENTAIRE DAUMESNIL - Sigle: CSDD,Paris,75012,75,2025-07-25,2025-07-09,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202501411703,CENTRE DE SANTE DENTAIRE DAUMESNIL (CSDD),9220,11,86.23Z,PME,A,W751225347
890959612,Association CENTRE DE SANTE MEDICO DENTAIRE PARIS ST DENIS,Paris,75010,75,2025-07-25,2025-07-09,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202501411704,CENTRE DE SANTE MEDICO DENTAIRE PARIS ST DENIS,9220,11,86.23Z,PME,A,W751258663
782181002,ASSOCIATION UNA LAUZUN,Lauzun,47410,47,2025-07-23,2025-06-05,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202501392442,ASSOCIATION D'AIDE ET SERVICES A DOMICILE ACCOMPAGNEMENT A LA VIE SOCIALE (UNA LAUZUN),9220,NN,88.10A,PME,A,W472000075
833711500,ASSOCIATION INTERM’AIDE,Nérac,47600,47,2025-07-23,2025-05-13,Dépôt de l'état des créances Loi de 1985,Avis de dépôt,A202501392444,INTERM'AIDE,9220,12,78.30Z,PME,A,W474001239
538479130,ASSOCIATION SOCIALE COMMUNAUTAIRE DE PROXIMITE,Strasbourg,67100,67,2025-03-07,2025-02-03,Dépôt de l'état des créances,Avis de dépôt,A202500472377,ASSOCIATION D'ACTION SOCIALE COMMUNAUTAIRE DE PROXIMITE (AASCP),9260,NN,94.99Z,PME,A,
784579617,ASSOCIATION FAMILLE ET CIE,Paris,75015,75,2024-01-14,2023-12-07,Liste des créances nées après le jugement d'ouverture d'une procédure de liquidation judiciaire,Avis de dépôt,A202400092355,FAMILLE ET CITE,9220,NN,88.10A,PME,A,W751025783
440077071,ASSOCIATION USEPMM,Saint-Estève,66240,66,2025-07-20,2025-06-12,Autre jugement prononçant,Jugement prononçant,A202501374370,UNION ST ESTEVE ESPOIR PERPIGNAN MEDITERRANEE METROPOLE (USEPMM),9220,11,93.12Z,PME,A,W662000641
391192077,ASSOCIATION TENNIS CLUB DE MENESTREAU EN VILLETTE,Ménestreau-en-Villette,45240,45,2025-05-15,2025-03-28,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202500932548,TENNIS CLUB DE MENESTREAU EN VILLETTE,9220,01,93.12Z,PME,A,W452003980
530879683,Association SAVEURS ET TALENTS,Saint-Jean-de-Braye,45800,45,2025-07-20,2025-06-13,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202501374294,SAVEURS ET TALENTS,9220,03,88.99B,PME,A,W452011078
522678507,ASSOCIATION VALLES’RIDE,Saint-Laurent-de-Cerdans,66260,66,2025-07-20,2025-06-12,Autre jugement prononçant,Jugement prononçant,A202501374371,ASSOCIATION VALLES'RIDE (VALLES'RIDE),9220,NN,93.12Z,PME,A,W302006558
799426473,"ATOMIC ANIMATION SAS, ASSOCIATION CULTURELLE ATOMIC ANIMATION","Choisey, Arc-lès-Gray","39100, 70100",39,2025-07-18,2025-07-11,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202501363131,ATOMIC ANIMATION SAS (LE BH) (LE BH),5710,NN,56.10A,PME,C,
902147883,Association LA NOUVELLE COMEDIE,Nice,06000,06,2025-07-18,2025-06-02,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202501362690,LA NOUVELLE COMEDIE,9220,00,90.01Z,PME,A,W062017279
439721887,ASSOCIATION IMMIGRATION DEVELOPPEMET DEMOCRATIE,Paris,75018,75,2024-07-16,2024-06-27,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202401363409,IMMIGRATION DEVELOPPEMENT DEMOCRATIE (IDD),9220,NN,94.99Z,PME,C,W751139434
380134205,Association FORUM NICE NORD,Nice,06100,06,2025-07-18,2025-06-02,Autre jugement prononçant,Jugement prononçant,A202501362697,FORUM NICE NORD,9220,03,94.99Z,PME,A,W062001876
392686077,ASSOCIATION DES AMITIES ASIATIQUES,Paris,75002,75,2023-05-05,2023-04-13,Jugement de conversion en liquidation judiciaire,Jugement prononçant,A202300881315,ASSOCIATION DES AMITIES ASIATIQUES (AAA),9220,00,85.59A,PME,A,W751092886
352914071,ASSOCIATION CAPUCINE STRUCT MULTI ACCUEIL ACTIVITES,Sallebœuf,33370,33,2025-07-17,2025-06-13,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202501351426,CAPUCINE STRUCT MULTI ACCUEIL ACTIVITES,9220,NN,88.91A,PME,A,W332001705
481657195,ASSOCIATION ECOLE SUPERIEURE D’ARTS APPLIQUES DAQUITAINE,Gradignan,33170,33,2025-07-17,2025-06-13,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202501351427,ECOLE SUPERIEURE ARTS APPLIQUES AQUI,9220,NN,90.01Z,PME,A,W332018935
833619166,ASSOCIATION LA PENA RIVE DROITE,Cenon,33150,33,2024-06-09,2024-05-17,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202401101925,LA PENA RIVE DROITE,9220,NN,56.10A,PME,A,W332022044
449011378,ASSOCIATION GE DE L’ORB ET L’HERAULT : GROUPEMENT D’EMPLOYEURS MULTI-SECTORIEL,Le Bousquet-d'Orb,34260,34,2025-07-15,2025-05-26,Autre jugement prononçant,Jugement prononçant,A202501345349,GE DE L'ORB ET DE L'HERAULT,9223,03,78.30Z,PME,A,W341000709
528510779,ASSOCIATION PAYS D’ARGONNE GROUPEMENT ASSOCIATIF ARGONNAIS,Sainte-Menehould,51800,51,2025-01-24,2024-12-17,Autre jugement et ordonnance,Extrait de jugement,A202500172553,PAYS D'ARGONNE,9220,01,94.99Z,PME,A,W515000126
817797624,Association DENTISTES ET SOINS DENTAIRES 95,Sarcelles,95200,75,2025-07-06,2025-06-19,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202501283947,ASSOCIATION DENTISTES ET SOINS DENTAIRES 95 (ADSD 95),9220,12,86.23Z,PME,A,W952008501
851711242,Association Medico Dentaire Neuilly-sur-Marne,Neuilly-sur-Marne,93330,75,2025-07-06,2025-06-19,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202501283951,ASSOCIATION MEDICO DENTAIRE NEUILLY SUR MARNE (AMDN) (ADMN),9220,11,86.23Z,PME,A,W751251925
849729462,Association MEDICO DENTAIRE DE CREIL,Creil,60100,75,2025-07-06,2025-06-19,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202501283950,ASSOCIATION MEDICO DENTAIRE DE CREIL,9220,11,86.23Z,PME,A,W604008243
