siren,nom,ville,code_postal,departement,date_parution,date_jugement,nature_jugement,famille_jugement,bodacc_id,nom_officiel,nature_juridique,tranche_effectif,activite_principale,categorie,etat
378870398,ASSOCIATION ARCADES,Maxéville,54320,54,2020-11-10,2019-04-29,Liste des créances nées après le jugement d'ouverture d'une procédure de redressement judiciaire,Avis de dépôt,A202002193244,ASSOCIATION POUR LA REINSERTION PAR LES CHANTIERS LE DEVELOPPEMENT ECONOMIQUE ET SOCIAL (ARCADES),9220,NN,88.99B,PME,A
777825092,ASSOCIATION SOCIETE HIPPIQUE NATIONALE D’HENNEBONT,Hennebont,56700,56,2021-11-17,2021-10-14,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202102233118,SOCIETE HIPPIQUE NATIONALE D'HENNEBONT,9220,NN,93.12Z,PME,A
500082698,ASSOCIATION GROUPEMENT EMPLOYEUR DU LUGAR,Touffreville-la-Corbeline,76190,76,2021-02-07,2021-01-14,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202100262621,GROUPEMENT D EMPLOYEURS DE LUGAR,9223,NN,78.30Z,,C
811258391,ASSOCIATION CANTELEU MAROMME VOLLEY-BALL,Maromme,76150,76,2021-11-14,2021-10-28,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202102213180,CANTELEU MARONNE VOLLEY BALL,9220,NN,93.12Z,PME,A
538853151,ASSOCIATION SAGEST SOLUTION POUR TOUS,Bègles,33130,33,2020-07-02,2020-05-15,Jugement de conversion en liquidation judiciaire,Jugement prononçant,A20200127678,SAGEST SOLUTION POUR TOUS (SGT),9220,NN,96.09Z,PME,A
317342004,"ASSOCIATION UNION DEPARTEMENTALE DE LA CONSOMMATION, DU LOGEMENT ET DU CADRE DE VIE DE LA GIRONDE (CLCV)",Bordeaux,33000,33,2021-11-10,2021-10-22,Jugement d'ouverture d'une procédure de sauvegarde,Jugement d'ouverture,A202102191152,"UNION DEPARTEMENTALE DE LA CONSOMMATION, DU LOGEMENT ET DU CADRE DE VIE DE LA GIRONDE (UDCLCV GIRONDE)",9220,NN,94.99Z,PME,A
819839788,ASSOCIATION REV’EVASION,Ambares-et-Lagrave,33440,33,2020-03-06,2020-02-26,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202000473742,REV'EVASION,9220,NN,88.99B,PME,A
515311579,ASSOCIATION EVA,Bègles,33130,33,2021-03-05,2021-02-12,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202100452276,ASSOCIATION  EVA,9220,NN,94.99Z,PME,A
300774460,ASSOCIATION MAISON POUR TOUS,Calais,62100,62,2021-11-09,2021-10-18,Dépôt de l'état des créances,Avis de dépôt,A202102184135,MAISON POUR TOUS,9220,NN,93.29Z,PME,A
493459564,ASSOCIATION FIGHT CLUB FITNESS,Châtillon-le-Duc,25870,25,2021-11-09,2021-10-19,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202102184016,FIGHT CLUB FITNESS,9220,NN,93.12Z,PME,A
805113412,ASSOCIATION POINT RESSOURCES SERVICES AU PARTICULIERS,Nîmes,30900,30,2020-09-23,2020-09-10,Autre jugement prononçant,Jugement prononçant,A20200185897,POINT RESSOURCES SERVICES AUX PARTICULIERS DU GARD (PR-SAP 30),9220,NN,94.99Z,,C
394107767,"ASSOCIATION CENTRE D’ETUDES, DE RECHERCHES ET DE FORMATION DES HAUTS-DE-SEINE, CER FORMA",Nanterre,92000,92,2021-11-05,2021-10-25,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202102163196,CENTRE D'ETUDES  RECHERCHES ET FORMATION (CER-FORMA),9220,NN,85.59A,PME,A
491650263,ASSOCIATION ORAITA OR HANECHAMA,Saint-Brice-sous-Forêt,95350,95,2020-11-30,2020-11-17,Autre jugement prononçant,Jugement prononçant,A202002334195,ORAITA OR HANECHAMA,9220,NN,94.99Z,,A
325033835,ASSOCIATION MAHONE,Paris,75012,75,2021-11-05,2021-10-21,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202102163077,MAHONE,9220,NN,88.99B,PME,A
348661687,ASSOCIATION ATELIER MUSICAL DE CARNAC,Carnac,56340,56,2021-05-11,2021-03-11,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202100923540,ASS ATELIER DE MUSIQUE DE CARNAC,9220,NN,85.52Z,PME,A
532834173,ASSOCIATION LES ENFANTS D’OSIRIS,Bordeaux,33000,33,2021-11-04,2021-10-15,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202102151482,LES ENFANTS D'OSIRIS,9220,NN,94.99Z,,C
412317513,ASSOCIATION BASE NAUTIQUE DES MASCAREIGNES,Le Port Cedex,97825,974,2021-11-02,2021-10-19,Autre jugement et ordonnance,Extrait de jugement,A202102145945,BASE NAUTIQUE DES MASCAREIGNES (BNM),9220,11,93.12Z,PME,A
342648441,Association JUDO CLUB DES ESSARTS,La Roche-sur-Yon,85000,85,2020-10-18,2020-09-24,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202002033561,JUDO CLUB DES ESSARTS,9220,NN,93.12Z,PME,A
503755696,ASSOCIATION PARITAIRE DES HOTELS CAFES RESTAURANTS DE CORSE,Venzolasca,20215,2B,2021-11-02,2021-10-11,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202102145487,ASSOCIATION PARITAIRE DES HOTELS-CAFES-RESTAURANTS DE CORSE,9220,NN,94.99Z,,A
404211609,ASSOCIATION HAND ’T’ AISNE,Laon,02000,02,2021-11-02,2021-10-20,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202102145350,HAND'T'AISNE,9220,NN,94.99Z,PME,A
795188374,ASSOCIATION INSERT PLUS,Tours,37000,37,2021-11-02,2021-10-07,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202102145588,INSERT PLUS,9220,NN,88.99B,PME,A
786210914,ASSOCIATION TENNIS CLUB SAUMUROIS,Saumur,49400,49,2021-10-29,2021-10-21,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202102122302,TENNIS CLUB SAUMUROIS,9220,NN,93.12Z,PME,A
812878619,ASSOCIATION LES PORTAILS DU SUD DU NORD PAS DE CALAIS,Arras,62000,62,2021-10-29,2021-10-21,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202102122390,LES PORTAILS DU SUD DU NORD PAS DE CALAIS,9220,NN,90.02Z,PME,A
419683131,Association PRE EN BULLES,Idrac-Respaillès,32300,32,2020-06-16,2020-03-12,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202001153650,ASSOCIATION PRE EN BULLES,9220,NN,94.99Z,,A
316488857,L’ASSOCIATION MARTINIQUAISE D’EDUCATION POPULAIRE (AMEP),Fort-de-France Cedex,97204,972,2021-10-28,2021-10-12,Jugement modifiant le plan de redressement,Extrait de jugement,A202102113822,ASS MARTINIQUAISE EDUCATION POPULAIRE (AMEP),9220,22,85.31Z,PME,A
782134845,ASSOCIATION FOYER JEUNES EDUCATION POPULAIRE (FJEP),Tartas,40400,40,2020-07-26,2020-07-13,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A20200143949,FOYER JEUNES EDUCATION POPULAIRE,9220,02,93.12Z,PME,A
520457797,ASSOCIATION UN ESPOIR POUR DEMAIN,Launaguet,31140,31,2021-06-13,2021-05-11,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202101141846,ASSOCIATION UN ESPOIR POUR DEMAIN (UN ESPOIR POUR DEMAI),9220,NN,94.99Z,PME,A
483706636,Association UN MAILLOT POUR LA VIE PARIS,Paris,75009,31,2021-10-27,2021-10-12,Jugement d'extension de liquidation judiciaire,Jugement d'ouverture,A202102101740,UN MAILLOT POUR LA VIE PARIS,9220,NN,93.19Z,PME,A
480341999,ASSOCIATION L’ETOILE TRIANIENNE,Traînou,45470,45,2021-10-26,2021-10-08,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202102093328,L ETOILE TRIANIENNE TWIRLING BATON,9220,NN,94.99Z,PME,A
481367555,ASSOCIATION MODE ET HANDICAP C’EST POSSIBLE,Paris,75016,75,2020-02-14,2020-01-09,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202000324000,MODE & HANDICAP C EST POSSIBLE,9220,01,94.99Z,PME,A
790295356,ASSOCIATION AADER A LA SR,Allier,65360,65,2020-03-17,2020-03-02,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202000543378,ASS AIDE DEVELOP EDUCATION ROUTIERE SECURITE ROUT (A.A.D.E.R.A LA S.R.),9220,NN,85.59A,,A
402675748,ASSOCIATION ACTIVITES JEUNES DE SAINT MARTIN-EN-CAMPAGNE,Petit Caux,76370,76,2021-10-22,2021-08-05,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202102072368,ASS ACTIVITES JEUNES ST MARTIN EN CAMPAG,9220,NN,94.99Z,PME,A
389187451,ASSOCIATION INSTITUT TECHNIQUE DE L’AGRICULTURE BIOLOGIQUE,Paris,75012,75,2021-10-21,2021-01-12,Dépôt de l'état des créances,Avis de dépôt,A202102064346,INSTITUT TECHN DE L'AGRICULTURE BIO,9220,12,72.19Z,PME,A
513326447,ASSOCIATION COCOTTE MINUTE ET PAPOTAGE,Monistrol-sur-Loire,43120,43,2021-10-21,2021-10-14,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202102064083,ASSOCIATION COCOTTE MINUTE ET PAPOTAGE,9220,NN,94.99Z,,C
452957517,ASSOCIATION COMPAGNIE ET TANT D’ARTS,Domeyrat,43230,43,2021-10-21,2021-10-14,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202102064084,COMPAGNIE ET TANT D'ARTS,9220,NN,90.01Z,PME,A
529113532,ASSOCIATION CADESOL (CONSTRUIRE ET AGIR POUR LE DEVELOPPEMENT ECONOMIQUE ET SOLIDAIRE LOCAL),Saint-Paul,97460,974,2021-10-20,2021-10-05,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202102051857,CONSTRUIRE ET AGIR POUR LE DEVELOPPEMENT ECONOMIQUE ET SOLIDAIRE LOCAL (CADESOL),9220,NN,94.99Z,,A
531293629,ASSOCIATION EDUCATION POPULAIRE SAINT-ORENS,Montauban,82000,82,2021-10-19,2021-10-12,Jugement de plan de redressement,Extrait de jugement,A202102043830,ASSOCIATION D'EDUCATION POPULAIRE JARDIN DENFANTS SAINT ORENS,9220,11,88.91A,PME,A
780426656,"ASSOCIATION CENTRE DE RECHERCHE, D’ETUDES ET DE FORMATION - CENTRE INTERINSTITUTIONNEL DE BILANS DE COMPETENCES - “Association CREF-CIBC”",Cormontreuil,51350,51,2021-10-19,2021-10-11,Liste des créances nées après le jugement d'ouverture d'une procédure de liquidation judiciaire,Avis de dépôt,A202102043642,CTRE REGIO ETUDE FORMATION PSYCHO SOCIO,9220,NN,85.59A,PME,A
444778237,ASSOCIATION REGIONALE DES MARIONNETTES ET DES ARTS ASSOCIES,Vergèze,30310,30,2020-07-09,2020-06-08,Dépôt de l'état des créances,Avis de dépôt,A202001322062,,,,,,
378600308,L’ASSOCIATION REGIE DE QUARTIER ARMSTRONG,Vénissieux,69200,69,2021-10-17,2021-10-05,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202102031815,REGIE DE QUARTIER ARMSTRONG,9220,NN,88.99B,PME,A
853093847,"ASSOCIATION SXM LOISIRS SERVICES, Anciennement “HELPS AND WORKS INTERNATIONAL SERVICES”",Saint-Martin,97150,971,2021-10-15,2021-06-09,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202102024135,SXM LOISIRS SERVICES,9220,NN,94.99Z,,A
308752740,ASSOCIATION CENTRE DE SOINS INFIRMIERS CHATILLONNAIS,Châtillon-sur-Chalaronne,01400,01,2021-10-13,2021-10-04,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A20210200996,CENTRE DE SOINS INFIRMIERS CHATILLONNAIS VINCENT DE PAUL,9220,NN,86.90D,PME,A
828580001,ASSOCIATION TOGOUNA,Anan,31230,31,2020-08-16,2020-07-24,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202001581422,TOGOUNA,9220,NN,87.90A,,C
784572398,ASSOCIATION “LES COMPAGNONS DES BELLES ETAPES”,Vieux-Boucau,40480,40,2021-10-07,2021-09-27,Autre jugement de clôture,Jugement de clôture,A202101962025,COMPAGNONS DES BELLES ETAPES (CBE),9220,03,55.20Z,PME,A
380351403,ASSOCIATION ARADEL,Lyon,69007,69,2020-07-22,2020-06-23,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202001401854,,,,,,
453509507,ASSOCIATION BRAVO L’AUVERGNE,Clermont-Ferrand,63100,63,2020-11-30,2020-11-13,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202002333807,ASSOCIATION BRAVO L' AUVERGNE,9220,NN,94.99Z,PME,A
478005929,"ASSOCIATION POUR LA PROMOTION DES ARTS ET CULTURES D’AFRIQUE, APACA",Besançon,25000,25,2021-01-21,2020-12-22,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202100142302,ASSOC PROMO ARTS CULTURES D AFRIQUE,9220,NN,90.01Z,PME,A
834612715,ASSOCIATION JEUNESSE ENFANTS DU CONGO,Margny-lès-Compiègne,60280,60,2021-10-05,2021-09-16,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202101945476,ASSOCIATION-JEUNESSE-ENFANTS-DU CONGO (AJEC),9220,NN,94.99Z,PME,A
801664905,Association BIOS,Emmerin,59320,59,2021-10-05,2021-09-24,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202101945396,BIOS,9220,NN,94.99Z,,C
428129910,ASSOCIATION LANNION JUDO CLUB DU TREGOR,Ploubezre,22300,22,2021-10-03,2021-09-17,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202101932043,JUDO CLUB DU TREGOR,9220,NN,93.12Z,,C
492662705,ASSOCIATION MELTING POTES,Roanne,42300,42,2021-10-01,2021-09-16,Jugement modifiant le plan de redressement,Extrait de jugement,A202101921418,MELTING POTES,9220,02,90.01Z,PME,A
378970073,ASSOCIATION L’ARBRE VERT,Boé,47550,47,2020-01-17,2019-12-10,Dépôt de l'état des créances,Avis de dépôt,A202000122895,L'ARBRE VERT,9220,NN,38.32Z,,A
342560661,ASSOCIATION CERCLE CHAPELLOIS D’ARTS MARTIAUX JUDO,La Chapelle-Saint-Mesmin,45380,45,2021-09-29,2021-09-10,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202101902646,CERCLE CHAPELLOIS D ARTS MARTIAUX (CCAM),9220,NN,93.12Z,PME,A
828223636,ASSOCIATION COLLECTIF CAFECO,Saint-Jean-de-Monts,85160,85,2021-09-24,2021-09-07,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202101872470,COLLECTIF CAFECO,9220,NN,94.99Z,PME,A
487853509,ASSOCIATION GENERATION OXYGENE,Lyon,69006,69,2020-11-08,2020-10-27,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202002183157,ASSOCIATION GENERATION OXYGENE,9220,NN,93.12Z,PME,A
408632271,ASSOCIATION ESPACE DANSE THEATRE,Grenoble,38000,38,2021-09-16,2021-09-07,Dépôt de l'état des créances,Avis de dépôt,A202101811846,,,,,,
431896877,ASSOCIATION ECOLE DES PARENTS ET EDUCATEURS DE L’AIN,Bourg-en-Bresse,01000,01,2021-04-22,2021-04-01,Dépôt de l'état des créances,Avis de dépôt,A202100792262,ECOLE DES PARENTS ET EDUCATEURS DE L'AIN,9220,NN,94.99Z,PME,A
788918753,"ASSOCIATION LA MAISON DE L’EQUILIBRE, AVEC MDE",Saint-André-lez-Lille,59350,59,2021-09-14,2021-09-03,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202101792727,LA MAISON DE L'EQUILIBRE,9220,NN,88.10A,PME,A
411320617,ASSOCIATION HANDI NATURE ET AVENTURE,Toulon,83200,83,2021-09-14,2021-09-02,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202101792779,HANDI NATURE ET AVENTURE,9220,NN,94.99Z,PME,A
314208869,ASSOCIATION EAU VIVE,Montreuil,93100,93,2021-08-29,2021-08-04,Dépôt de l'état des créances,Avis de dépôt,A202101681218,EAU VIVE,9220,NN,94.99Z,PME,A
306962333,ASSOCIATION STE SPORTIVE CLUB LAITA,Guidel,56520,56,2021-08-26,2021-08-02,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202101661488,STE SPORTIVE CLUB LAITA,9220,NN,93.12Z,PME,A
775454218,ASSOCIATION AIDE A DOMICILE DE CHATILLON COLIGNY,Châtillon-Coligny,45230,45,2021-08-26,2021-07-07,Autre jugement et ordonnance,Extrait de jugement,A202101661472,AIDE A DOMICILE AUX PERSONNES AGEES,9220,NN,88.10A,PME,A
379564883,ASSOCIATION M.J.C. DE WASQUEHAL,Wasquehal,59290,59,2021-08-25,2021-07-29,Autre jugement prononçant,Jugement prononçant,A202101651538,MAISON DES JEUNES ET DE LA CULTURE (MJC),9220,NN,94.99Z,PME,A
827584244,ASSOCIATION BRASSEURS INDEPENDANTS EN RHÔNE ALPES,Lyon,69007,69,2021-04-07,2021-03-09,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202100681119,BRASSEURS INDEPENDANTS EN RHONE ALPES (B.I.E.R.A),9220,NN,94.99Z,,A
478728835,ASSOCIATION LES NOUNOUS,Sainte-Marie,97230,972,2021-06-13,2021-04-20,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202101142194,ASSOCIATION LES NOUNOUS,9220,NN,88.91A,PME,A
377955919,ASSOCIATION AIX OPERETTES,Aix-les-Bains Cedex,73101,73,2020-02-29,2020-02-18,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202000432301,AIX LYRIQUE,9220,NN,90.01Z,PME,A
810467191,L’ASSOCIATION AGAT DOM SENIORS,Le François,97240,972,2020-11-30,2020-10-20,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202002334212,,,,,,
390780351,ASSOCIATION LE DAHU GUIDE DES BONS PLANS,Grenoble,38000,38,2020-07-26,2020-07-02,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A20200143944,ASS LE DAHU GUIDE DE GRENOBLE,9220,NN,58.13Z,,A
799708581,ASSOCIATION CLINIQUE DENTAIRE DE LILLE,Lille,59000,13,2021-08-24,2021-08-05,Jugement d'extension de liquidation judiciaire,Jugement d'ouverture,A202101641764,CLINIQUE DENTAIRE LILLE,9220,NN,86.23Z,PME,A
420216582,ASSOCIATION QUIETUDE ASSISTANCE,Saint-Chamas,13250,13,2021-08-22,2021-08-05,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202101631200,QUIETUDE ASSISTANCE,9220,NN,88.10A,,A
389513557,ASSOCIATION POUR LA CREATION D’EMPLOIS ET DE PROJETS PAR LES TECHNOLOGIES,Dieppe,76200,76,2021-08-20,2021-08-06,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202101621204,ASSOCIATION POUR LA CREATION D'EMPLOIS ET DE PROJETS PAR LES TECHNOLOGIES (ACREPT),9220,NN,85.59A,PME,A
403149263,ASSOCIATION DIFFLUENCES,Paris,75020,75,2020-07-12,2020-06-11,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202001341670,DIFFLUENCES,9220,01,90.01Z,PME,A
522287408,ASSOCIATION TENNIS CLUB DU LAMANTIN,Le Lamentin,97232,972,2021-08-13,2021-07-06,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202101572002,TENNIS CLUB DU LAMENTIN,9220,NN,94.99Z,PME,A
829999804,ASSOCIATION EURO TRAINING CONSULTING,Le Lamentin,97232,972,2021-05-25,2021-03-16,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202101014747,ASSOCIATION EURO TRAINING CONSULTING,9220,NN,94.99Z,,A
343055893,ASSOCIATION MAISON JEUNE CULTURE DE FLOREAL,Fort-de-France,97234,972,2021-08-13,2021-06-15,Jugement modifiant le plan de redressement,Extrait de jugement,A202101572005,MAISON JEUNES CULTURE DE FLOREAL,9220,NN,94.99Z,PME,A
402223846,ASSOCIATION HAUTE LOIRE MUSIQUES DANSES,Le Puy-en-Velay,43000,43,2021-07-29,2021-05-06,Liste des créances nées après le jugement d'ouverture d'une procédure de liquidation judiciaire,Avis de dépôt,A202101462392,ASSOCIATION HAUTE LOIRE MUSIQUES DANSES,9220,NN,94.99Z,PME,A
838412997,ASSOCIATION ENFANT’AIN,Hauteville-Lompnes,01110,01,2021-08-12,2021-07-12,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202101561558,ENFANT'AIN,9220,NN,94.99Z,PME,A
797428281,ASSOCIATION ECOLE DE MUSIQUES ACTUELLES DE SARROLA,Sarrola-Carcopino,20167,2A,2021-08-05,2021-07-20,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202101512283,ECOLE DE MUSIQUES ACTUELLES DE SARROLA (EMAS),9220,NN,94.99Z,PME,A
393118054,ASSOCIATION AS CITY GOLF ARLESIEN,Arles,13200,13,2021-08-05,2021-07-22,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202101512273,CITY GOLF ARLESIEN,9220,NN,93.12Z,PME,A
382615839,ASSOCIATION LES ENFANTS D’ABORD,Bastelicaccia,20129,2A,2021-06-15,2021-05-18,Liste des créances nées après le jugement d'ouverture d'une procédure de liquidation judiciaire,Avis de dépôt,A202101154676,ASS LES ENFANTS D ABORD,9220,NN,88.91A,PME,A
832239206,ASSOCIATION MILLE ET UN PAS DE DANSE COURSAC,Coursac,24430,24,2020-03-06,2020-02-17,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202000473627,MILLE ET UN PAS DE DANSE COURSAC,9220,NN,85.59B,,C
378687867,ASSOCIATION ADLC ZENITH FM,La Couyère,35320,35,2021-08-04,2021-03-18,Dépôt de l'état de collocation,Avis de dépôt,A202101502895,,,,,,
334837051,ASSOCIATION CTRE EUR FORMAT INFORMATION GESTION ORGA “CEFIGO”,Domont,95330,95,2020-11-08,2020-10-20,Autre jugement prononçant,Jugement prononçant,A202002183492,CTRE EUR FORMAT INFORMATION GESTION ORGA (CEFIGO),9220,NN,85.59A,PME,A
329595391,ASSOCIATION CENTRE D’ACCUEIL PERMANENT JACQUES TESSIER,Saint-Gilles-les-Bains,97434,974,2021-02-14,2021-01-19,Jugement de plan de redressement,Extrait de jugement,A202100312878,CENTRE D'ACCUEIL PERMANENT J. TESSIER,9220,11,55.20Z,PME,A
519516710,ASSOCIATION CROQUE LUTIN,Saint-Lager,69220,69,2020-11-08,2020-10-08,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202002183164,CROQUE LUTIN,9220,NN,94.99Z,PME,A
823286455,ASSOCIATION AU SENS DU PARTAGE,Bordeaux,33100,33,2021-07-29,2021-07-09,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202101462310,AU SENS DU PARTAGE,9220,NN,88.99B,,A
776951980,ASSOCIATION CCPS,Toulouse,31200,31,2020-03-12,2020-03-02,Liste des créances nées après le jugement d'ouverture d'une procédure de redressement judiciaire,Avis de dépôt,A202000512539,CTE COORDINAT PROMOTION SOLIDARITE ASSOC (CCPS),9220,NN,88.99B,PME,A
814604062,ASSOCIATION MAISON DE QUARTIER DES BOIS BLANCS BOUTIQUE DE SERVICES,Lille,59000,59,2021-07-29,2021-07-02,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202101462451,MAISON DE QUARTIER BOIS BLANCS - BOUTIQUE DE SERVICES (MQBB SERVICES),9220,NN,88.99B,PME,A
487876807,ASSOCIATION AQUISEP,Bordeaux,33000,33,2020-10-06,2020-09-25,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202001944559,ASSOCIATION AQUISEP,9220,NN,88.99B,PME,A
507798254,ASSOCIATION A PETIT PAS,Régnié-Durette,69430,69,2021-07-29,2021-07-08,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202101462528,A PETITS PAS,9220,NN,88.91A,PME,A
810466359,ASSOCIATION LA SOURCE CO WORKING,Saran,45770,45,2021-07-27,2021-07-09,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202101441964,LA SOURCE CO-WORKING,9220,NN,82.99Z,PME,A
484236641,ASSOCIATION ASIA CENTRE,Paris,75007,75,2020-08-04,2020-07-16,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202001491938,ASIA CENTRE CENTRE ETUDES ASIES,9220,01,72.20Z,PME,A
491235982,ASSOCIATION SOLIHA HABITAT TERRITOIRES OUEST,Plérin Cedex,22193,22,2021-07-23,2021-07-09,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202101421415,SOLIHA HABITAT ET TERRITOIRES OUEST (SOLIHA HTO),9220,NN,71.12B,PME,A
813664307,ASSOCIATION LA MAIN DE L’ESPOIR,Paris,75012,75,2021-07-08,2020-06-17,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202101322504,LA MAIN DE L'ESPOIR,9220,NN,94.99Z,,A
752148478,ASSOCIATION CENTRE EDUCATIF LES OLIVIERS,Marseille,13013,13,2021-04-04,2021-03-09,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202100663190,,,,,,
